Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px
xy009_v2,-19.9495,2230,0.020869139645657883,180.02438473701477,0.550720415578903,53.28530927713015,0.16300740431481012,0.0030591434398368456
xy009_v2,-19.9495,2916,0.027288973635308692,213.86500477790833,0.6542437263770139,60.93247502315768,0.18640118124011526,0.0030591434398368456
xy009_v2,-19.9495,2021,0.01891324270128905,180.81118214130402,0.5531273416967152,50.72688754408025,0.1551808252538145,0.0030591434398368456
xy009_v2,-19.9495,2720,0.02545473535255132,205.68123924732208,0.629208413740958,58.84905744087702,0.18002770801084064,0.0030591434398368456
xy009_v2,-19.9495,241,0.0022553644191047307,62.62741661071777,0.19158625067860638,17.517155313611116,0.05358749076223659,0.0030591434398368456
xy009_v2,-19.9495,2550,0.023863814393016863,204.95331728458405,0.6269815960439349,56.98035485213009,0.17431107874546933,0.0030591434398368456
xy009_v2,-19.9495,1925,0.018014840277081355,177.58073377609253,0.5432449367725468,49.507435033691536,0.1514503451064663,0.0030591434398368456
xy009_v2,-19.9495,1460,0.01366320353482534,181.78174436092377,0.5560964307438184,43.115307436145436,0.13189590989983307,0.0030591434398368456
xy009_v2,-19.9495,6641,0.06214885936628431,399.5218584537506,1.222194672360216,91.9542484966639,0.28130123605369645,0.0030591434398368456
xy009_v2,-19.9495,2041,0.019100409872998988,205.43859827518463,0.6284661402028082,50.97726856947582,0.15594677672511298,0.0030591434398368456
xy009_v2,-19.9495,1597,0.014945298661038404,152.6690467596054,0.4670365128607915,45.09283261164744,0.13794544306758225,0.0030591434398368456
xy009_v2,-19.9495,7438,0.06960747115892527,362.391916513443,1.108608854052001,97.31575275226585,0.29770284662487856,0.0030591434398368456
xy009_v2,-19.9495,3459,0.03237056234723346,239.82337415218353,0.7336541017571896,66.36366163224365,0.2030159601258303,0.0030591434398368456
xy009_v2,-19.9495,3570,0.03340934015022361,236.55129635334015,0.723644346424222,67.42006507490579,0.20624764978727128,0.0030591434398368456
xy009_v2,-19.9495,930,0.008703273484512032,126.08326005935669,0.385706777883824,34.41093978088511,0.10526800068931542,0.0030591434398368456
xy009_v2,-19.9495,1855,0.01735975517609658,172.9533168077469,0.5290890045104425,48.5989645515594,0.14867120359076633,0.0030591434398368456
xy009_v2,-19.9495,3357,0.031416009771512786,235.58073353767395,0.7206752555537272,65.37786438601326,0.2000002649470154,0.0030591434398368456
xy009_v2,-19.9495,2957,0.027672666337314064,211.43859899044037,0.6468210030298991,61.35934593671836,0.18770704059499158,0.0030591434398368456
xy009_v2,-19.9495,4298,0.040222225200465284,250.6518031358719,0.766779819246379,73.97556058099005,0.22630185085958887,0.0030591434398368456
xy009_v2,-19.9495,496,0.004641745858406417,86.42640566825867,0.26439077192873145,25.13019725725687,0.07687687808134325,0.0030591434398368456
xy009_v2,-19.9495,4493,0.04204710512463716,255.82337486743927,0.782600398982649,75.6350796555083,0.2313785577496855,0.0030591434398368456
xy009_v2,-19.9495,3787,0.03544010396327642,244.65180158615112,0.7484249538665397,69.438880721913,0.21242349643005334,0.0030591434398368456
xy009_v2,-19.9495,378,0.0035374595453177937,72.66904699802399,0.2223050384032005,21.938198374294355,0.06711209563856192,0.0030591434398368456
xy009_v2,-19.9495,326,0.0030508248988719597,68.2842710018158,0.20889137967924615,20.37341629633241,0.062325202809990383,0.0030591434398368456
xy009_v2,-19.9495,669,0.006260741893697365,112.66904664039612,0.34467077490263937,29.185565874723483,0.08928283238358645,0.0030591434398368456
xy009_v2,-19.9495,3145,0.029432037751387464,335.07820761203766,1.0250523006486536,63.27984172066241,0.19358211267367834,0.0030591434398368456
xy009_v2,-19.9495,942,0.008815573787537993,175.19595801830292,0.5359495656576228,34.63223427878316,0.10594497230083223,0.0030591434398368456
xy009_v2,-19.9495,1326,0.012409183484368768,182.85281193256378,0.559372980079223,41.08911822269767,0.12569750645964617,0.0030591434398368456
xy009_v2,-19.9495,5767,0.053969653962560094,304.977703332901,0.9329705404473518,85.68997872848192,0.26213793628699433,0.0030591434398368456
xy009_v2,-19.9495,3946,0.036928082978370406,269.2792179584503,0.8237637531019893,70.88161428413544,0.21683702534235857,0.0030591434398368456
xy009_v2,-19.9495,1003,0.009386433661253298,123.94112479686737,0.3791536788483366,35.73596596384892,0.10932144584454122,0.0030591434398368456
