Imagen,Scene_coordinate_system,Area_px,Area_mm2,Perimetro_px,Perimetro_mm,Diametro_px,Diametro_mm,Escala_mm_por_px,Porcentaje_no_pintado
xy097,-16.41414,5876,2.7503004807692304,334.0487720966339,7.227016704013714,86.49598583092637,1.871307385765234,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1663,0.7783780972633135,176.02438485622406,3.808219864677924,46.01518622036181,0.9955208557289815,0.021634615384615384,2.4875858745929573
xy097,-16.41414,7658,3.584377311390532,419.68838012218475,9.079796685335728,98.74446026781389,2.136298419255589,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1822,0.8527990939349112,224.0071417093277,4.84630835428834,48.164742815751296,1.0420256859176962,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1672,0.7825906065088757,184.95331704616547,4.001393878402618,46.13953314455178,0.9982110536080913,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1005,0.47039686575443784,122.22539532184601,2.6442994180207067,35.77157729900708,0.773904316565057,0.021634615384615384,2.4875858745929573
xy097,-16.41414,193,0.09033492048816567,53.2132031917572,1.1512471844370549,15.67594437773643,0.3391430274029516,0.021634615384615384,2.4875858745929573
xy097,-16.41414,2795,1.3082181490384615,221.09545493125916,4.783315130724357,59.65487848897842,1.2906103519250138,0.021634615384615384,2.4875858745929573
xy097,-16.41414,966,0.45214265902366857,141.68123924732208,3.065219118331487,35.070634442709576,0.7587396874624668,0.021634615384615384,2.4875858745929573
xy097,-16.41414,191,0.0893988073224852,48.62741661071777,1.0520354555203364,15.594510349620345,0.33738123352544014,0.021634615384615384,2.4875858745929573
xy097,-16.41414,208,0.09735576923076922,54.284270882606506,1.1744193219794676,16.273715780512877,0.352075581789942,0.021634615384615384,2.4875858745929573
xy097,-16.41414,932,0.43622873520710054,122.42640590667725,2.648648204711767,34.44792091974742,0.7452675198983816,0.021634615384615384,2.4875858745929573
xy097,-16.41414,335,0.15679895525147927,70.76955199241638,1.5310720382974699,20.65272978291924,0.44681386549584895,0.021634615384615384,2.4875858745929573
xy097,-16.41414,1041,0.48724690273668636,135.88224935531616,2.939760202398667,36.40662530459675,0.7876433359167566,0.021634615384615384,2.4875858745929573
